course_name,current_round,date_end,date_start,event_id,event_name,last_updated,multi_course,tour,tz_offset,am,country,dg_id,dg_rank,owgr_rank,player_name,player_num,pre_tourn_pageviews,tour_rank,r1_course,r2_course,r3_teetime,r3_course,r4_teetime,r4_course,Birthday,c_exp,player_age,std_dev,skill_est,ema_8_great_shots,max_skill,sma_50_max_skill,tour_history,Date,age_squared,adj_skill_est,delta_adj_skill_est,delta_sg_putt,delta_sg_ott,dsle,consecutive_weeks_played,sample,relative_consecutive_weeks,relative_dsle,course_history_raw,course_history_weighted_rounds,course_history_rounds,course_history_events,course_history_sg_ott_raw,course_history_sg_ott_weighted_rounds,course_history_sg_ott_rounds,course_history_sg_ott_adjustment,course_history_sg_app_raw,course_history_sg_app_weighted_rounds,course_history_sg_app_rounds,course_history_sg_app_adjustment,course_history_sg_arg_raw,course_history_sg_arg_weighted_rounds,course_history_sg_arg_rounds,course_history_sg_arg_adjustment,course_history_sg_putt_raw,course_history_sg_putt_weighted_rounds,course_history_sg_putt_rounds,course_history_sg_putt_adjustment,course_history_as_of,course_adjustment,putt_adj,app_adj,dd_adj,acc_adj,arg_adj,comp_adj_skill_est,comp_max_skill,comp_ema_sg_adj,comp_putt,comp_ott,comp_max_skill_50,comp_6m_sg,comp_sma20_sg,pred_step2,comp_sma50_sg,comp_sma6m_sg,prior_rounds,neutral_skill_est,skill_source,tour_low_data_prior,tour_low_data_prior_n,cold_start_skill,observed_low_data_mean,low_data_weight,majors_history_raw,links_adj,comp_age,comp_skill_v2_delta,skill_model_source,uses_neutral_skill,comp_relative_dsle,comp_c_exp,comp_c_adj,comp_c_hist,comp_major,comp_links,pred,r1_teetime,r2_teetime
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,DEN,23602,46,40,"hojgaard, nicolai",52453,211,33,0.0,0.0,0.0,0.0,0.0,0.0,2001-03-12,-6.5,25,2.594524482503137,0.7286091004398471,0.1324999999999998,1.2224139395411535,1.0192,pga,2026-08-10,625,0.7286091004398471,-0.41,0.05,0.0,0,2,63.0,-0.8399999999999999,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,0.0640968836699818,0.0,0.0,0.0679774932024936,-0.0038806095325117,0.0,0.3548383550965792,,0.0635044123845651,-0.0013354383116343,0.0659073741050545,0.1399210177419939,0.2217127893511327,,0.8054441995087973,-0.0518135872196562,-0.0341033892696916,583,0.4959229449028946,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,0.6178434952483002,1.0,3.1710768012855177,0.3544979162619574,0.0468126656304538,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,0.0392831871823193,0.0,0.0,0.0,0.7914551075169912,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,NOR,18841,16,14,"hovland, viktor",46717,433,22,0.0,0.0,0.0,0.0,0.0,0.0,1997-09-18,-6.5,28,2.9203224104537293,1.4091156491669174,1.0074999999999998,2.5319279688026457,2.0914,pga,2026-08-10,784,1.4091156491669174,-0.1899999999999999,-0.01,-0.1499999999999999,0,2,53.0,-0.8399999999999999,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,0.0002131899870292,0.0,0.0,-0.0026501523090759,0.0028633422961051,0.0,0.7316996849275335,,0.1238855066599574,-0.0099381161832306,0.0491605047032707,0.2871181480628003,0.3012318537834895,,1.3486056283730077,-0.1039758148388137,-0.0518880624901732,634,1.1206701555255534,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.957457877472207,1.0,19.95846509339104,-0.0609869967351582,0.0213119237481737,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,0.0001306581800292,0.0,0.0,-0.0,1.2954640073789114,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,KOR,17488,57,62,"im, sungjae",39971,237,40,0.0,0.0,0.0,0.0,0.0,0.0,1998-03-30,-6.5,28,2.9166744983155644,0.6914427341926095,-0.8675000000000002,1.8381210509569632,1.6192000000000002,pga,2026-08-10,784,0.6914427341926095,0.2199999999999999,0.2299999999999999,0.01,0,10,73.0,4.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,0.0051727205542686,0.0,-0.0,0.006233522277106,-0.0010608017228373,0.0,0.3819748607386699,,0.1582082991407334,-0.0182374286770336,0.0773645337281288,0.222292103539871,0.1067649655470872,,0.8647367380959873,-0.0614520951691587,-0.0276072082796729,869,0.6939548499327384,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.3044963370969354,1.0,-29.82662500297073,-0.2206552065132351,0.025428707527362,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,0.0031702157443627,0.0,-0.0,-0.0,0.8146346746662245,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,KOR,14609,6,13,"kim, si woo",37455,392,4,0.0,0.0,0.0,0.0,0.0,0.0,1995-06-28,-6.5,31,2.552470830768508,1.5453853932532595,-0.1175000000000001,1.6575829817399508,1.4904,pga,2026-08-10,961,1.5453853932532595,-0.27,-0.28,-0.01,0,2,67.0,-0.8399999999999999,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,-0.0109393614753131,0.0,0.0,-0.0173145856260058,0.0063752241506926,0.0,0.7636438810728601,,0.2057446565961981,-0.0060173203466829,0.08544402787385,0.2040331795213416,0.3393309102242704,,1.403442244916718,-0.1239659359492342,-0.0651116024356104,880,1.3613356281141045,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.8789523631516207,1.0,-11.430022921277494,0.0632315328713668,0.0003404483597256,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,-0.0067044286692994,0.0,-0.0,0.0,1.3434655370732933,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,KOR,24766,28,28,"kim, tom",55182,215,26,0.0,0.0,0.0,0.0,0.0,0.0,2002-06-21,-6.5,24,2.584979193654879,0.9782746429305073,-0.3675000000000001,1.6141032033541682,1.4631999999999998,pga,2026-08-10,576,0.9782746429305073,0.17,0.24,0.07,0,3,61.0,0.1600000000000001,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,-0.0325767536872383,0.0,0.0,-0.0374316315937645,0.0048548779065261,0.0,0.4823522262563207,,0.1795493775777565,-0.0109338236734853,0.0361071955796311,0.2008756212324229,0.1284698236634953,,0.9350787407255748,-0.0908025867514846,-0.0443133046361947,426,0.9992110379319554,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.8535582986922785,1.0,15.812724148840058,0.4200985356889853,0.0537742114771128,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,-0.0199653811482791,0.0,0.0,0.0,0.8618410804031702,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,USA,21891,23,37,"kitayama, kurt",48117,294,28,0.0,0.0,0.0,0.0,0.0,0.0,1993-01-14,-6.5,33,2.975589032473533,1.036667591432889,-0.1175000000000001,1.2710289512096955,1.0732,pga,2026-08-10,1089,1.036667591432889,0.03,0.03,0.12,0,2,63.0,-0.8399999999999999,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,0.0201921332694929,0.0,0.0,0.0207231450588891,-0.0005310117893962,0.0,0.5349714267719035,,0.1254236611299871,-0.0072491586803194,0.0595963402089552,0.1473344154638028,0.2459331609707523,,0.9556775348207108,-0.0796461327134078,-0.0455802167128076,644,0.7822745629762846,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.2543238903851677,1.0,-2.5583557579014946,0.1252028790903383,-0.0251059616181553,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,0.0123751936977134,0.0,-0.0,0.0,0.9147804493442988,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,USA,19396,33,48,"knapp, jake",47420,351,35,0.0,0.0,0.0,0.0,0.0,0.0,1994-05-31,-6.5,32,2.8967222318555548,0.8447795717481583,0.2574999999999998,1.528375350146313,1.0896,pga,2026-08-10,1024,0.8447795717481583,0.18,0.09,0.02,0,2,39.0,-0.8399999999999999,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,0.0489095686551934,0.0,0.0,0.0502619070023325,-0.0013523383471391,-0.0,0.4682334262671224,,0.1173087818888497,1.1218575643694394e-05,0.0624695068522995,0.1509862002675087,0.2576133034087507,,0.9106141961069628,-0.0998296245101977,-0.035307836118879,406,0.811335611620476,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,0.5510003602697707,1.0,-9.341432582885089,0.0022370798816291,-0.0108707805241352,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,0.0299753066058696,0.0,-0.0,0.0,0.887317223538707,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,AUS,16841,40,27,"lee, min woo",37378,223,18,0.0,0.0,0.0,0.0,0.0,0.0,1998-07-27,-6.5,28,2.7115125071914274,1.083264040500875,0.6324999999999998,1.3892908534275117,1.091,pga,2026-08-10,784,1.083264040500875,-0.05,0.08,-0.0199999999999999,0,2,55.0,-0.8399999999999999,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,0.0460537635095318,0.0,0.0,0.0499184854269629,-0.003864721917431,0.0,0.4929069374971485,,0.0182436118924511,0.004451248775518,0.0328507415294581,0.1497780910091398,0.2539825595914728,,0.8637902862271841,-0.070743745837684,-0.0455021247206915,561,0.5309008719202108,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,0.4112235301153966,1.0,14.844202107845508,-0.0583911677040545,0.0278229664903711,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,0.0282250635102635,0.0,0.0,-0.0,0.8387430705633222,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,SCO,23323,31,19,"macintyre, robert",52215,157,36,0.0,0.0,0.0,0.0,0.0,0.0,1996-08-03,-6.5,30,3.0122159820667527,1.524020395889632,0.5074999999999998,1.7260291385809134,1.4522,pga,2026-08-10,900,1.524020395889632,0.1400000000000001,0.01,0.0799999999999999,3,1,56.0,-1.84,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,0.0081713642531146,0.0,0.0,0.0092642747876294,-0.0010929105345148,0.0,0.7489395501995434,,-0.0117396414877116,-0.0152770525212152,0.0075916403599728,0.1993654846594619,0.3113905914973113,,1.1227137591468654,-0.083124090718749,-0.0461317727093475,720,0.5453519921414507,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.3148855695583486,1.0,19.09358368862569,0.4920119234778593,0.0116990498675993,0.0,weekly_pga_core,False,-0.0267981084752428,-0.0538191793470895,0.0050080005939562,0.0,0.0,0.0,1.0471044719184894,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,JPN,13562,12,25,"matsuyama, hideki",32839,403,16,0.0,0.0,0.0,0.0,0.0,0.0,1992-02-25,-6.5,34,2.421460750759667,1.553808320063663,0.7574999999999998,1.9884333145883848,1.7484,pga,2026-08-10,1156,1.553808320063663,0.02,0.29,-0.0799999999999999,0,6,69.0,3.16,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,-0.0107529121747848,0.0,0.0,-0.0168035168671345,0.0060506046923497,0.0,0.7822046160456514,,0.2002783480677392,-0.0106908095454733,0.1112486704229311,0.2400293440150139,0.3032158451545992,,1.4629418429088965,-0.0822123145506231,-0.045545326447848,805,1.1360552257544905,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,2.365396697366706,1.0,21.321277583743164,-0.1356860364728799,-0.0355865302530941,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,-0.0065901591080774,0.0,0.0,-0.0,1.4030794046266937,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,USA,28635,96,71,"mccarty, matt",59141,103,50,0.0,0.0,0.0,0.0,0.0,0.0,1997-12-11,-6.5,28,3.0477400418858305,0.4702235268425727,0.2574999999999998,0.9901153040601204,0.7092,pga,2026-08-10,784,0.4702235268425727,0.1099999999999999,0.2799999999999999,0.0499999999999999,0,4,63.0,1.16,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,-0.0284795930560064,0.0,0.0,-0.028358172370675,-0.0001214206853313,-0.0,0.1842583513792506,-0.0199183891213842,-0.0174853368457365,-0.0327921465435188,-0.0446179006757872,,,0.0919953874978779,0.1621778923743098,0.0003138665110155,0.0063008629232723,438,-0.0660826202277755,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,0.282537469193615,1.0,-18.710305476082137,0.044989593160972,-0.0058768027506797,0.0,weekly_pga_core,False,0.0006830876588941,-0.0235809815958934,-0.009713905166234,0.0,-0.0,0.0,0.1295660932710764,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,NIR,10091,5,2,"mcilroy, rory",28237,585,13,0.0,0.0,0.0,0.0,0.0,0.0,1989-05-04,-6.5,37,3.0475011436989634,2.0716099133541817,1.2574999999999998,2.7074038452625864,2.53,pga,2026-08-10,1369,2.0716099133541817,-0.0499999999999998,-0.24,0.3099999999999998,0,2,43.0,-0.8399999999999999,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,0.0976045344546205,0.0,0.0,0.1006117309472187,-0.0030071964925982,0.0,0.9269930008042366,,0.0223224412760297,-0.0071453284950991,0.2155889643146506,0.3426088028619702,0.4948476710717348,,1.7146144920934978,-0.1311093694166739,-0.0780264252282604,760,1.3273218573872396,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.3201729155452926,1.0,19.30600847402228,0.2141501788832809,-0.0714652650950909,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,0.0598190891239796,0.0,0.0,0.0,1.721161302043352,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,USA,18634,21,46,"mcnealy, maverick",46442,182,49,0.0,0.0,0.0,0.0,0.0,0.0,1995-11-07,-6.5,30,2.795697707272052,1.0401043402989352,-0.8675000000000002,1.4666957121312003,1.3074,pga,2026-08-10,900,1.0401043402989352,0.28,0.08,0.01,0,3,61.0,0.1600000000000001,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,0.0285136100131289,0.0,-0.0,0.0315913128690446,-0.0030777028559157,0.0,0.5238689926266159,,0.1204647837548176,-0.0204417077167106,0.0535505991555219,0.1794865959535742,0.2875679259318575,,1.0240646674886058,-0.0817534201881621,-0.042906832630597,726,0.6865853257215844,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,0.5904278206099841,1.0,-0.793027138733789,0.0685913689270864,0.0042277306016884,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,0.0174751940383955,0.0,-0.0,0.0,0.988267582352876,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,USA,22085,13,11,"morikawa, collin",50525,350,9,0.0,0.0,0.0,0.0,0.0,0.0,1997-02-06,-6.5,29,2.457357421144933,1.7376770765869276,-0.6175000000000002,2.233528495346011,2.0042,pga,2026-08-10,841,1.7376770765869276,-0.06,0.1899999999999999,-0.1899999999999999,0,2,45.0,-0.8399999999999999,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,-0.0231108610407065,0.0,0.0,-0.029295124753524,0.0061842637128174,-0.0,0.8083849675294509,,0.0914847826204972,-0.017570059866102,0.0761730251655658,0.2751468835935088,0.3820993335173142,,1.4269169631050382,-0.1341995634844621,-0.0707657080964974,589,1.216492951130703,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.6238709073462725,1.0,45.11889905103796,-0.0624759198621589,0.0161633021257628,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,-0.0141640003105458,0.0,0.0,-0.0,1.359480683620367,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,SWE,10419,22,18,"noren, alex",27349,356,34,0.0,0.0,0.0,0.0,0.0,0.0,1982-07-12,-6.5,44,2.4081636988357875,1.1029198267129283,-0.2425000000000001,1.4547907774189732,1.2734,pga,2026-08-10,1936,1.1029198267129283,0.52,0.18,0.13,0,3,63.0,0.1600000000000001,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,-0.0408709814428931,0.0,0.0,-0.0450122116587586,0.0041412302158655,0.0,0.5407585895030392,,0.190767821762712,-0.0213558515196183,0.0302864443926461,0.179843537325365,0.2584811511671405,,0.8933281424640402,-0.0661382059388075,-0.0400953339777745,770,0.6543796471247212,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.0993175040607115,1.0,13.259604776619517,0.136898531825539,-0.1792200102506623,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,-0.0250486813463941,0.0,0.0,0.0,0.8150071819435206,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,USA,21554,60,35,"poston, j.t.",49771,86,32,0.0,0.0,0.0,0.0,0.0,0.0,1993-06-01,-6.5,33,2.955596472797655,0.5149844113157926,-0.9925000000000002,1.422415393569583,1.1792,pga,2026-08-10,1089,0.5149844113157926,0.08,-0.1999999999999999,-0.0499999999999999,0,3,57.0,0.1600000000000001,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,-0.0142287884344438,0.0,0.0,-0.0150645027471008,0.0008357143126569,-0.0,0.2760214596528985,,0.0602510543073715,-0.0123486870176348,0.0421237621053538,0.1618866406214278,0.1511579146990481,,0.5846640711423357,-0.0552650848872999,-0.0185507993986664,807,0.3235375787610139,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,0.3914034642358625,1.0,-18.832393566406857,-0.0232394891996159,-0.0206121889401629,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,-0.0087204264457813,0.0,-0.0,-0.0,0.5226713655224289,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,ENG,18554,53,20,"rai, aaron",46414,121,37,0.0,0.0,0.0,0.0,0.0,0.0,1995-03-03,-6.5,31,2.992951311920514,0.8417117628090217,-0.8675000000000002,1.2909936618014173,1.108,pga,2026-08-10,961,0.8417117628090217,0.02,0.07,-0.13,0,3,51.0,0.1600000000000001,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,-0.0435817313362121,-0.0,0.0,-0.0498386161379253,0.0062568848017132,0.0,0.4255490534267364,,-0.0302010129526655,0.0011092190065042,0.0061906509012151,0.1521119384400797,0.1917549299534969,,0.6406169894206399,-0.0676361982786085,-0.0366204926626108,787,0.5303694260684078,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,0.5854274603402132,1.0,18.01753053171497,-0.0302591428196541,-0.0016410984135077,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,-0.0267100241351009,0.0,0.0,-0.0,0.5606346861114134,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,NOR,21407,48,29,"reitan, kristoffer",49855,187,19,0.0,0.0,0.0,0.0,0.0,0.0,1995-01-01,-6.5,31,2.8305152587701725,0.7475158949207349,-0.1175000000000001,1.0459268708866545,0.6977999999999999,pga,2026-08-10,961,0.7475158949207349,0.14,0.23,0.12,0,2,57.0,-0.8399999999999999,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,0.032161826482988,0.0,0.0,0.0339491457713089,-0.0017873192883209,-0.0,0.3349175418364848,,0.028099911322982,-0.0122978828595973,0.1115028017850778,0.0937108386093848,0.156789371567406,,0.6426098994753114,-0.0616492490065324,-0.0338921413072564,308,0.359816121573489,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,0.2413520831634506,1.0,3.403305289832077,0.0396485177657921,0.025428707527362,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,0.0197110838704969,0.0,0.0,0.0,0.6090487041716829,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,ENG,6093,29,12,"rose, justin",22405,273,24,0.0,0.0,0.0,0.0,0.0,0.0,1980-07-30,-6.5,46,2.8298324423702983,1.0857053227164124,-0.1175000000000001,1.978965663119126,1.9027272727272728,pga,2026-08-10,2116,1.0857053227164124,-0.2099999999999999,0.0,0.0499999999999999,0,2,45.0,-0.8399999999999999,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,0.0089971613191539,0.0,0.0,0.0087472594593264,0.0002499018598274,0.0,0.4756809370816219,,0.0993846598939596,-0.0067892409662199,0.0555973226816967,0.3102644231720037,0.2476608367722729,,0.8483904375021263,-0.077448865363674,-0.0394875577506875,690,0.613896841375625,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.1340493854298956,1.0,84.01397107344559,0.2300529079102836,-0.2164720780188471,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,0.0055141085178119,0.0,0.0,0.0,0.8006322668458127,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,USA,19895,7,10,"schauffele, xander",48081,467,11,0.0,0.0,0.0,0.0,0.0,0.0,1993-10-25,-6.5,32,2.478655439112163,1.6308449804549068,0.3824999999999998,2.7028399433641166,2.5696,pga,2026-08-10,1024,1.6308449804549068,0.53,0.08,0.18,0,2,59.0,-0.8399999999999999,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,0.0378707409659707,0.0,0.0,0.0355041733908442,0.0023665675751264,0.0,0.7840300646591414,,0.2027986062576555,-0.0034436650294544,0.1370726887349001,0.3527679034437084,0.3962357807536013,,1.6558587701402092,-0.1282995395272864,-0.069083571150548,751,1.436807712988904,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,1.2989565251223667,1.0,74.50332757842375,0.144193528190513,-0.0162194980015085,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,0.0232099178761802,0.0,0.0,0.0,1.625796408842264,2026-08-17 10:00,2026-08-17 10:00
Bellerive Country Club,1,2026-08-23,2026-08-20,28,BMW Championship,2026-08-17 17:40:51 UTC,no,pga,-18000,0,USA,18417,1,1,"scheffler, scottie",46046,1527,1,0.0,0.0,0.0,0.0,0.0,0.0,1996-06-21,-6.5,30,2.4098502225639558,2.8910628616033427,1.2574999999999998,3.454563226250774,3.2984,pga,2026-08-10,900,2.8910628616033427,0.31,0.1399999999999999,0.0,0,2,59.0,-0.8399999999999999,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-20,0.022585800654109,0.0,0.0,0.02107834859186,0.0015074520622489,0.0,1.447618489253435,,0.3573284247960561,-0.0296033829601339,0.1565016467035223,0.4528213156595297,0.696056573715964,,2.760948039427958,-0.2163201274538027,-0.1133240259899855,694,2.6036402140536503,pga_ridge_v2,-2.957802919353684,701,-2.957802919353684,3.1743280523559134,1.0,62.622683775969975,0.0056408123380892,0.0098691257033735,0.0,weekly_pga_core,False,0.0005469001729641,-0.0538191793470895,0.0138422054857783,0.0,0.0,0.0,2.721517965739611,2026-08-17 10:00,2026-08-17 10:00
